femalestar,malestar,femalerasi,malerasi,thinam_porutham,kanam_porutham,magendhiram_porutham,sthirthirgam_porutham,yoni_porutham,Rasi_porutham,rasi_adhipathi_porutham,vasiyam_porutham,raji_porutham,vedhai_porutham,target
avitam 3 4 padam,uthiradam 2 3 4 padham,kumbam,magaram,1,1,0,1,1,1,1,0,1,1,1
avitam 3 4 padam,thiruvonam,kumbam,magaram,1,0,0,1,1,1,1,0,1,1,1
avitam 3 4 padam,avitam 1 2 padham,kumbam,magaram,0,0,0,0,0,0,0,0,0,0,0
avitam 3 4 padam,avitam 3 4 padam,kumbam,kumbam,0,0,0,0,0,0,0,0,0,0,0
avitam 3 4 padam,sathayam,kumbam,kumbam,1,1,0,0,1,1,0,1,1,1,1
avitam 3 4 padam,pooratadhi 1 2 3 padham,kumbam,kumbam,0,0,0,0,1,1,1,0,1,1,0
avitam 3 4 padam,pooratadhi 4 padham,kumbam,meenam,0,0,0,0,1,0,1,1,1,1,0
avitam 3 4 padam,uthiraithadhi,kumbam,meenam,1,0,1,0,1,0,1,1,1,1,1
avitam 3 4 padam,revathi,kumbam,meenam,0,0,0,0,0,0,1,1,1,1,0
sathayam,aswini,kumbam,mesam,0,0,0,0,1,0,0,0,1,1,0
sathayam,bharani,kumbam,mesam,1,0,0,0,1,0,0,0,1,1,0
sathayam,karthigai 1 padham,kumbam,mesam,0,1,1,0,1,0,0,0,1,1,0
sathayam,karthigai 2 3 4 padham,kumbam,rishabam,0,1,1,0,1,0,1,0,1,1,0
sathayam,rohini,kumbam,rishabam,0,0,0,0,0,0,0,0,0,0,0
sathayam,mirugasirisham 1 2 padham,kumbam,rishabam,1,0,0,1,1,0,1,0,1,1,0
sathayam,mirugasirisham 3 4 padham,kumbam,mithunam,1,0,0,1,1,0,1,0,1,1,0
sathayam,thiruvadhirai,kumbam,mithunam,0,0,0,0,0,0,0,0,0,0,0
sathayam,poonarpusham 1 2 3 padham,kumbam,mithunam,1,0,0,1,1,0,1,0,1,1,0
sathayam,poonarpusham 4 padham,kumbam,kadagam,1,0,0,1,1,0,0,0,1,1,0
sathayam,poosam,kumbam,kadagam,0,0,0,1,1,0,0,0,1,1,0
sathayam,ayilyam,kumbam,kadagam,1,1,1,1,1,0,0,0,1,1,1
sathayam,magam,kumbam,simmam,0,1,0,1,1,1,0,0,1,1,0
sathayam,pooram,kumbam,simmam,1,0,0,1,1,1,0,0,1,1,0
sathayam,uthiram 1 padham,kumbam,simmam,0,0,1,1,1,1,0,0,1,1,0
sathayam,uthiram 2 3 4 padham,kumbam,kanni,0,0,1,1,1,0,1,0,1,1,0
sathayam,astham,kumbam,kanni,0,0,0,0,0,0,0,0,0,0,0
sathayam,chithirai 1 2padham,kumbam,kanni,1,1,0,1,1,1,1,0,1,1,1
sathayam,chithirai 3 4 padham,kumbam,thualam,1,1,0,1,1,1,1,0,1,1,1
sathayam,swathi,kumbam,thualam,0,0,0,0,0,0,0,0,0,0,0
sathayam,visagam 1 2 3 padham,kumbam,thualam,1,1,0,1,1,1,1,0,1,1,1
sathayam,visagam 4 padham,kumbam,viruchagam,1,1,0,1,1,1,0,0,1,1,1
sathayam,anusam,kumbam,viruchagam,0,0,0,1,1,1,0,0,1,1,0
sathayam,kettai,kumbam,viruchagam,1,1,1,1,1,1,0,0,1,1,1
sathayam,moolam,kumbam,dhanush,0,1,0,1,1,1,1,0,1,1,1
sathayam,pooradam,kumbam,dhanush,1,0,0,1,1,1,1,0,1,1,1
sathayam,uthiradam 1 padham,kumbam,dhanush,0,0,1,1,1,1,1,0,1,1,1
sathayam,uthiradam 2 3 4 padham,kumbam,magaram,0,0,1,1,1,1,1,0,1,1,1
sathayam,thiruvonam,kumbam,magaram,0,0,0,0,0,0,0,0,0,0,0
sathayam,avitam 1 2 padham,kumbam,magaram,1,1,0,1,1,1,1,0,1,1,1
sathayam,avitam 3 4 padam,kumbam,kumbam,1,1,0,1,1,1,1,0,1,1,1
sathayam,sathayam,kumbam,kumbam,0,0,0,0,0,0,0,0,0,0,0
sathayam,pooratadhi 1 2 3 padham,kumbam,kumbam,1,0,0,0,1,1,1,0,1,1,0
sathayam,pooratadhi 4 padham,kumbam,meenam,1,0,0,0,1,0,1,1,1,1,0
sathayam,uthiraithadhi,kumbam,meenam,0,0,0,0,1,0,1,1,1,1,0
sathayam,revathi,kumbam,meenam,1,0,1,0,1,0,1,1,1,1,1
pooratadhi 1 2 3 padham,aswini,kumbam,mesam,1,1,1,0,1,0,0,0,1,1,0
pooratadhi 1 2 3 padham,bharani,kumbam,mesam,0,1,0,0,0,0,0,0,1,1,0
pooratadhi 1 2 3 padham,karthigai 1 padham,kumbam,mesam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,karthigai 2 3 4 padham,kumbam,rishabam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,rohini,kumbam,rishabam,0,1,1,0,1,0,1,0,1,1,0
pooratadhi 1 2 3 padham,mirugasirisham 1 2 padham,kumbam,rishabam,1,1,0,1,1,0,1,0,1,1,1
pooratadhi 1 2 3 padham,mirugasirisham 3 4 padham,kumbam,mithunam,1,1,0,1,1,0,1,0,1,1,1
pooratadhi 1 2 3 padham,thiruvadhirai,kumbam,mithunam,1,1,0,1,1,0,1,0,1,1,1
pooratadhi 1 2 3 padham,poonarpusham 1 2 3 padham,kumbam,mithunam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,poonarpusham 4 padham,kumbam,kadagam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,poosam,kumbam,kadagam,1,1,0,1,1,0,0,0,1,1,0
pooratadhi 1 2 3 padham,ayilyam,kumbam,kadagam,0,1,0,1,1,0,0,0,1,1,0
pooratadhi 1 2 3 padham,magam,kumbam,simmam,1,1,1,1,1,1,0,0,1,1,1
pooratadhi 1 2 3 padham,pooram,kumbam,simmam,0,1,0,1,1,1,0,0,1,1,0
pooratadhi 1 2 3 padham,uthiram 1 padham,kumbam,simmam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,uthiram 2 3 4 padham,kumbam,kanni,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,astham,kumbam,kanni,0,1,1,1,1,0,1,0,1,1,1
pooratadhi 1 2 3 padham,chithirai 1 2padham,kumbam,kanni,1,1,0,1,1,0,1,0,1,1,1
pooratadhi 1 2 3 padham,chithirai 3 4 padham,kumbam,thualam,1,1,0,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,swathi,kumbam,thualam,1,1,0,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,visagam 1 2 3 padham,kumbam,thualam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,visagam 4 padham,kumbam,viruchagam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,anusam,kumbam,viruchagam,1,1,1,1,1,1,0,0,1,1,1
pooratadhi 1 2 3 padham,kettai,kumbam,viruchagam,0,1,0,1,1,1,0,0,1,1,0
pooratadhi 1 2 3 padham,moolam,kumbam,dhanush,1,1,1,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,pooradam,kumbam,dhanush,0,1,0,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,uthiradam 1 padham,kumbam,dhanush,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,uthiradam 2 3 4 padham,kumbam,magaram,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,thiruvonam,kumbam,magaram,0,1,1,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,avitam 1 2 padham,kumbam,magaram,1,1,0,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,avitam 3 4 padam,kumbam,kumbam,0,1,0,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,sathayam,kumbam,kumbam,0,1,0,1,1,1,1,0,1,1,1
pooratadhi 1 2 3 padham,pooratadhi 1 2 3 padham,kumbam,kumbam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,pooratadhi 4 padham,kumbam,meenam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 1 2 3 padham,uthiraithadhi,kumbam,meenam,1,1,0,0,1,0,1,1,1,1,1
pooratadhi 1 2 3 padham,revathi,kumbam,meenam,0,1,0,0,0,0,1,1,1,1,0
pooratadhi 4 padham,aswini,meenam,mesam,1,1,1,0,1,0,1,0,1,1,1
pooratadhi 4 padham,bharani,meenam,mesam,0,1,0,0,0,0,1,0,1,1,0
pooratadhi 4 padham,karthigai 1 padham,meenam,mesam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,karthigai 2 3 4 padham,meenam,rishabam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,rohini,meenam,rishabam,0,1,1,0,1,0,0,0,1,1,0
pooratadhi 4 padham,mirugasirisham 1 2 padham,meenam,rishabam,1,1,0,1,1,0,0,0,1,1,0
pooratadhi 4 padham,mirugasirisham 3 4 padham,meenam,mithunam,1,1,0,1,1,0,0,0,1,1,0
pooratadhi 4 padham,thiruvadhirai,meenam,mithunam,1,1,0,1,1,0,0,0,1,1,0
pooratadhi 4 padham,poonarpusham 1 2 3 padham,meenam,mithunam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,poonarpusham 4 padham,meenam,kadagam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,poosam,meenam,kadagam,1,1,0,1,1,0,1,0,1,1,1
pooratadhi 4 padham,ayilyam,meenam,kadagam,0,1,0,1,1,0,1,0,1,1,0
pooratadhi 4 padham,magam,meenam,simmam,1,1,1,1,1,0,1,0,1,1,1
pooratadhi 4 padham,pooram,meenam,simmam,0,1,0,1,1,0,1,0,1,1,0
pooratadhi 4 padham,uthiram 1 padham,meenam,simmam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,uthiram 2 3 4 padham,meenam,kanni,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,astham,meenam,kanni,0,1,1,1,1,1,0,0,1,1,1
pooratadhi 4 padham,chithirai 1 2padham,meenam,kanni,1,1,0,1,1,1,0,0,1,1,1
pooratadhi 4 padham,chithirai 3 4 padham,meenam,thualam,1,1,0,1,1,0,0,0,1,1,0
pooratadhi 4 padham,swathi,meenam,thualam,1,1,0,1,1,0,0,0,1,1,0
pooratadhi 4 padham,visagam 1 2 3 padham,meenam,thualam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,visagam 4 padham,meenam,viruchagam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,anusam,meenam,viruchagam,1,1,0,1,1,1,1,0,1,1,1
pooratadhi 4 padham,kettai,meenam,viruchagam,0,1,0,1,1,1,1,0,1,1,1
pooratadhi 4 padham,moolam,meenam,dhanush,1,1,1,1,1,1,1,0,1,1,1
pooratadhi 4 padham,pooradam,meenam,dhanush,0,1,0,1,1,1,1,0,1,1,1
pooratadhi 4 padham,uthiradam 1 padham,meenam,dhanush,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,uthiradam 2 3 4 padham,meenam,magaram,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,thiruvonam,meenam,magaram,0,1,1,1,1,1,1,1,1,1,1
pooratadhi 4 padham,avitam 1 2 padham,meenam,magaram,1,1,0,1,1,1,1,1,1,1,1
pooratadhi 4 padham,avitam 3 4 padam,meenam,kumbam,1,1,0,1,1,1,1,0,1,1,1
pooratadhi 4 padham,sathayam,meenam,kumbam,1,1,0,1,1,1,1,0,1,1,1
pooratadhi 4 padham,pooratadhi 1 2 3 padham,meenam,kumbam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,pooratadhi 4 padham,meenam,meenam,0,0,0,0,0,0,0,0,0,0,0
pooratadhi 4 padham,uthiraithadhi,meenam,meenam,1,1,0,0,1,1,1,0,1,1,1
pooratadhi 4 padham,revathi,meenam,meenam,0,1,0,0,0,1,1,0,1,1,0
uthiraithadhi,aswini,meenam,mesam,0,1,0,0,1,0,1,0,1,1,0
uthiraithadhi,bharani,meenam,mesam,0,0,0,0,0,0,0,0,0,0,0
uthiraithadhi,karthigai 1 padham,meenam,mesam,0,1,0,0,1,0,1,0,1,1,0
uthiraithadhi,karthigai 2 3 4 padham,meenam,rishabam,0,1,0,0,1,0,0,0,1,1,0
uthiraithadhi,rohini,meenam,rishabam,1,1,0,0,1,0,0,0,1,1,0
uthiraithadhi,mirugasirisham 1 2 padham,meenam,rishabam,0,1,1,0,1,0,0,0,1,1,0
uthiraithadhi,mirugasirisham 3 4 padham,meenam,mithunam,0,1,1,0,1,0,0,0,1,1,0
uthiraithadhi,thiruvadhirai,meenam,mithunam,1,1,0,1,1,0,0,0,1,1,0
uthiraithadhi,poonarpusham 1 2 3 padham,meenam,mithunam,1,1,0,1,1,0,0,0,1,1,0
uthiraithadhi,poonarpusham 4 padham,meenam,kadagam,1,1,0,1,1,0,1,0,1,1,1
uthiraithadhi,poosam,meenam,kadagam,0,0,0,0,0,0,0,0,0,0,0
uthiraithadhi,ayilyam,meenam,kadagam,1,1,0,1,1,0,1,0,1,1,1
uthiraithadhi,magam,meenam,simmam,0,1,0,1,1,0,1,0,1,1,0
uthiraithadhi,pooram,meenam,simmam,0,0,0,0,0,0,0,0,0,0,0
uthiraithadhi,uthiram 1 padham,meenam,simmam,0,1,0,1,1,0,1,0,1,1,0
uthiraithadhi,uthiram 2 3 4 padham,meenam,kanni,0,1,0,1,1,1,0,0,1,1,0
uthiraithadhi,astham,meenam,kanni,1,1,0,1,1,1,0,0,1,1,1
uthiraithadhi,chithirai 1 2padham,meenam,kanni,0,1,1,1,0,1,0,0,1,1,0
uthiraithadhi,chithirai 3 4 padham,meenam,thualam,0,1,1,1,0,0,0,0,1,1,0
uthiraithadhi,swathi,meenam,thualam,1,1,0,1,1,0,0,0,1,1,0
uthiraithadhi,visagam 1 2 3 padham,meenam,thualam,1,1,0,1,0,0,0,0,1,1,0
uthiraithadhi,visagam 4 padham,meenam,viruchagam,1,1,0,1,0,1,1,0,1,1,1
uthiraithadhi,anusam,meenam,viruchagam,0,0,0,0,0,0,0,0,0,0,0
uthiraithadhi,kettai,meenam,viruchagam,1,1,0,1,1,1,1,0,1,1,1
uthiraithadhi,moolam,meenam,dhanush,0,1,0,1,1,1,1,0,1,1,1
uthiraithadhi,pooradam,meenam,dhanush,0,0,0,0,0,0,0,0,0,0,0
uthiraithadhi,uthiradam 1 padham,meenam,dhanush,0,1,0,1,1,1,1,0,1,1,1
uthiraithadhi,uthiradam 2 3 4 padham,meenam,magaram,0,1,0,1,1,1,1,1,1,1,1
uthiraithadhi,thiruvonam,meenam,magaram,1,1,0,1,1,1,1,1,1,1,1
uthiraithadhi,avitam 1 2 padham,meenam,magaram,0,1,1,1,1,1,1,1,1,1,1
uthiraithadhi,avitam 3 4 padam,meenam,kumbam,0,1,1,1,1,1,1,0,1,1,1
uthiraithadhi,sathayam,meenam,kumbam,1,1,0,1,1,1,1,0,1,1,1
uthiraithadhi,pooratadhi 1 2 3 padham,meenam,kumbam,1,1,0,1,1,1,1,0,1,1,1
uthiraithadhi,pooratadhi 4 padham,meenam,meenam,1,1,0,1,1,1,1,0,1,1,1
uthiraithadhi,uthiraithadhi,meenam,meenam,0,0,0,0,0,0,0,0,0,0,0
uthiraithadhi,revathi,meenam,meenam,1,1,0,0,1,1,1,0,1,1,1
revathi,aswini,meenam,mesam,0,0,0,0,0,0,0,0,0,0,0
revathi,bharani,meenam,mesam,0,1,0,0,1,0,1,0,1,1,0
revathi,karthigai 1 padham,meenam,mesam,1,1,1,0,1,0,1,0,1,1,1
revathi,karthigai 2 3 4 padham,meenam,rishabam,1,1,1,0,1,0,0,0,1,1,0
revathi,rohini,meenam,rishabam,0,1,0,0,1,0,0,0,1,1,0
revathi,mirugasirisham 1 2 padham,meenam,rishabam,1,1,0,0,1,0,0,0,1,1,0
revathi,mirugasirisham 3 4 padham,meenam,mithunam,1,1,0,0,1,0,0,0,1,1,0
revathi,thiruvadhirai,meenam,mithunam,0,1,1,0,1,0,0,0,1,1,0
revathi,poonarpusham 1 2 3 padham,meenam,mithunam,1,1,0,1,1,0,0,0,1,1,0
revathi,poonarpusham 4 padham,meenam,kadagam,1,1,0,1,1,0,1,0,1,1,1
revathi,poosam,meenam,kadagam,1,1,0,1,1,0,1,0,1,1,1
revathi,ayilyam,meenam,kadagam,0,0,0,0,0,0,0,0,0,0,0
revathi,magam,meenam,simmam,0,0,0,0,0,0,0,0,0,0,0
revathi,pooram,meenam,simmam,0,1,0,1,1,0,1,0,1,1,0
revathi,uthiram 1 padham,meenam,simmam,1,1,1,1,1,0,1,0,1,1,1
revathi,uthiram 2 3 4 padham,meenam,kanni,1,1,1,1,1,1,0,0,1,1,1
revathi,astham,meenam,kanni,0,1,0,1,1,1,0,0,1,1,0
revathi,chithirai 1 2padham,meenam,kanni,1,1,0,1,1,1,0,0,1,1,1
revathi,chithirai 3 4 padham,meenam,thualam,1,1,0,1,1,0,0,0,1,1,0
revathi,swathi,meenam,thualam,0,1,1,1,1,0,0,0,1,1,0
revathi,visagam 1 2 3 padham,meenam,thualam,1,1,0,1,1,0,0,0,1,1,0
revathi,visagam 4 padham,meenam,viruchagam,1,1,0,1,1,1,1,0,1,1,1
revathi,anusam,meenam,viruchagam,1,1,0,1,1,1,1,0,1,1,1
revathi,kettai,meenam,viruchagam,0,0,0,0,0,0,0,0,0,0,0
revathi,moolam,meenam,dhanush,0,0,0,0,0,0,0,0,0,0,0
revathi,pooradam,meenam,dhanush,0,1,0,1,1,1,1,0,1,1,1
revathi,uthiradam 1 padham,meenam,dhanush,1,1,1,1,1,1,1,0,1,1,1
revathi,uthiradam 2 3 4 padham,meenam,magaram,1,1,1,1,1,1,1,1,1,1,1
revathi,thiruvonam,meenam,magaram,0,1,0,1,1,1,1,1,1,1,1
revathi,avitam 1 2 padham,meenam,magaram,1,1,0,1,0,1,1,1,1,1,1
revathi,avitam 3 4 padam,meenam,kumbam,1,1,0,1,0,1,1,0,1,1,1
revathi,sathayam,meenam,kumbam,0,1,1,1,1,1,1,0,1,1,1
revathi,pooratadhi 1 2 3 padham,meenam,kumbam,1,1,0,1,0,1,1,0,1,1,1
revathi,pooratadhi 4 padham,meenam,meenam,1,1,0,1,0,1,1,0,1,1,1
revathi,uthiraithadhi,meenam,meenam,1,1,0,1,1,1,1,0,1,1,1
revathi,revathi,meenam,meenam,0,0,0,0,0,0,0,0,0,0,0
